56978962eaa915000b8cbc00,0.8
56fad9e4997828000c802706,1
575cb21f395e6f000681230d,1
57619f621ed9140006cdb5fc,0.8
587291591c35f20001955c45,1
58b718c7e38022000152c828,1
58e14a980e54860001ce710a,1
592d7f5bd0003800018f3157,1.62
594907f28fb2140001afd58d,1
596e0bc6780e5c00018522c0,1.16
599973b4336b6b000159e62d,1
5a8708e8000dab00018cac2c,1
5acb466be1099600016ac61d,1.3
5ad4923820bce50001271005,1
5ad59462045cb000015c9960,1
5adde94be2ceee00010fcb4d,1.28
5aeb667c781c260001e542a9,1
5aff33bae55f90000139f664,1
5b2277bb60c40e000103a9fe,1.36
5b61fa06fc736700010454aa,1.18
5b6c992652abef00011e6497,1
5b7b3518b0ef5b0001ba7a74,0.74
5bb71a9a2638cf00015aeb0c,1
5bc6e2b996332b00018fcfce,1
5bc88ebb210b02000116913a,0.88
5bd7261275e58200018b020c,1
5bf3ac9ad382df0001b99c3a,1.14
5bf542ca43a7d80001652b64,1
5bfd6bb2f685500001723141,1.34
5bfefb17e470190001ab7d06,1
5c05c339b3ea3800017ae156,1
5c1fc4eb91305c000171d205,1.08
5c4481b0d706ed00019540cc,1
5c49feff71e01d00019376a6,1
5c5a00f19dd64d00018adbbf,1.26
5c770e63a2b09c0001a821cc,1
5c8188150ab5c10016ea3f47,1
5c8fa6cbf476780017bdd541,1
5c9fac42fd16b8001573cd14,1
5ca6415038d61000014d6350,1
5ca86b3cb55c520017af9d7e,1
5caf7578b7f4d3001cc7c73b,1.18
5cb0325c6a6e3500010a5954,1
5cc19050dfef1a00019523b6,1
5cc1c0120915430001d7f38e,1
5cc3aa67155841001c26c3f3,1.34
5ccb3fb3d322be00155c9fce,1
5ccdd982b11510000184a712,1.34
5ce19c2090d2dc0015f86ca7,1
5ce317ff4c6a04001cbcc43e,1.28
5cf4639d71f19f0018738259,1
5cf9629a395fa60019ba4d37,1
5cfe32e6e9fbdd00019cf719,1
5d02bcfe4f34fa00160c90e7,1.28
5d02c54c24dcfd00165f7012,1.34
5d0691f7041328001b7814e6,1
5d131f87906ece001a15fb92,1
5d1b5bb2e24a990001f3247d,1
5d1f680b4a21e00001818cf2,1
5d209dad84b46c000177a659,0.8
5d3587a13e11900001093ae8,1
5d37763a3cedb40001afecf5,1
5d3bfbebfd9694001a2d0f99,1
5d5407a0b45aff00019815e1,1
5d5d21bedbca72001d7cfd68,1
5d63bd330052e900015868d2,1
5d650da7855d77000110db2b,1
5d6804c894f4cf0017cc9ad0,1
5d701587f10bb80001c1f3d2,0.98
5d77dd17856f69001adacef6,1
5d78986d4531b9001508752d,1
5d8b37a1f37dce0019341e39,1.34
5d973ebf47985300199edb9b,1
5d9cc7e8d81c510017447d62,1.16
5da83385e8bf0200113c3c6e,1.28
5dadad6c44ca72001572c8a4,1
5db377e194f0e7000f3766e3,1
5db71dae2fe96d000b5be6ea,1
5db8a4f15f7e1a000a20d09c,1
5dc30c1d4fbc3e22f0344bdc,1
5dc6a4036a24b54b39a1474c,1
5dd54295108b674f352d63a1,1
5dda54951986eb9b96b41f59,1
5ddd11de5a40f2c69a22a2a2,1
5deeb0b931a7e054a1be30e6,1.56
5dfd0442c4fba502ac52a918,1
5dffec287adf4bc24db21677,1.26
5e076044dc265f0d23386aae,1
5e17539b62e93406168e8957,0.74
5e185aa1c5d9d7000b9c4149,1
5e1876aa7018aa148a843ece,1.64
5e19af8708b5ba232a45629a,1
5e26285cbb31cc8845606403,1
5e398a6ef906aa19bb160842,1
5e3b42f6986aab000b194033,1
5e42f03607b468000d8eb912,1
5e4a7bdc5607634daa90356d,0.96
5e4bdb0a5f962e025484358c,1.6
5e52df7a581a0c2ecc331e67,1.54
5e5e512705c3c2162749e9da,1
5e7769860b2d822d7f8720fa,0.98
5e777586ccc2372dd1311e30,1
5e77c30a4cc508344080694e,1
5e7e37db239c344e7cacbe86,1
5e7e54d45d1c4c0af175e6c7,1
5e80d324c76eb20008269bed,1
5e821d00f510ba06f5b3de56,1.36
5e8b4e6b21c71f0168b12158,1
5e8d7f9636e20a000916ea2f,1
5e90540a9622ec3628270555,1
5e9a4793c4069d0dd2e7eb4f,1
5e9c5564c745a0174729ab3c,1.08
5e9f6d2a0f600f0dc07ea1f8,0.96
5ea18016d72aeb03027f476e,1
5ea1bc928a9acd095f3274ee,1.48
5ea35c4c1d36a81597d48873,0.96
5ea44ed32e1321000822b7db,1.12
5ea5bbd62788e55b4895fecf,1
5ea6f14cf0ff0709b0331957,1
5ea74136ed475611fa75345e,1
5ea985311389ca099f0d6602,1
5ea9b32b5a6a4e0f5b38cb35,0.8
5ea9f6033c203a1547cc870b,0.68
5eac654405e9160cfcdc7110,1
5eaee1fd7af2520426d8b9bd,1.08
5eb27bd5a6c0ee1d12179563,1
5eb465c81f70082bd5198797,1
5ebaf4c9e55c630a395d4413,1
5ebcfff7dd01e202809f3887,1
5ebdd6168e3cee1209a0332f,1
5ec13dbbb585e04065f009d9,1
5ec1908afa6533211eb93144,1.34
5ec3dd98ce3cd40668c0115f,1
5ec40a2e6675b90b3e7e3340,1
5ec513570e821a440f878858,1
5ec6dc260f6f6211b434e57c,1
5ec70087ac7d6b14612ce128,1
5ec7a3794f89b8205c25fba3,0.96
5ec98ddcf32d5d0c0e70b4b9,1.3
5ecabd093cd0510651db7004,1
5ecad1b6093c7a610c563a93,1.08
5ecce69b797c178cd1c5f65c,1
5ed379193cb4893118c46f19,1
5ed639bc957a4d03f126c90a,1.02
5ed66ce4f02f1209fc2bc33a,1
5ed97291fac0cc510c9bb3f2,1
5edbf6a29a8d508920c14f6c,1
5ede7a6077b7da0ede09a3e8,1.28
5ee0da54b18ae2447ddff833,1
5ee0fc80afc30b0ccf0ea0d3,1
5ee142292ef80a5137f0b6b8,1
5ee17767c5575d567bb7ba8d,1
5ee1eca821c28b5e2e65b2e1,1.48
5ee5483b1dfa3b0ded826eee,1.28
5ee7da76f7718e0bf830b8c4,1
5eea0992417b5b04b131bee8,1
5eea478ee98e160b3822b7c6,1.36
5eeb682d164680078f441396,1
5eebda7bbd295715fb37b9b5,1
5eebde592c7af116f8174f1a,1
5eedf493cc3e35000b06353c,1.36
5eefae66afa4e549ac714f73,1
5ef0530e6a229555fac1f7c9,1
5ef09aee7fea355e50f59a63,1
5ef1180334472c1dbf284416,1
5ef204f69b968e000a808477,1
5ef31a7a7da5560231c5bc3e,1
5ef3ec660ec734199ae62eb0,0.8
5ef3f7275e8e4e19b6081ab9,1
5ef5d41822b3c903597a9309,0.8
5ef7cf0ecedc3d1009540a68,1.08
5efa28b727c8ea81556230db,0.8
5efb4803374ef707740e4510,1
5efb5b569b33780a9344f242,1
5efbb59432a7e3165ccbe728,1
5efbb75dc7a625169185e94f,1
5efbc3a84e1b6416ad27a3ec,1
5efbe59917b1d019b6b6d117,1
5efbf6afa764021a8a158c54,0.8
5efcca75b8abd10c16a5966b,1
5efddc1317f23624a7380d36,1.08
5f0452d558d1c26aa28f6d18,1
5f05f885646b9a0e9e993500,1
5f075707c2f3ba3413b11a88,0.92
5f09ff91e624c22a732f2fbe,1
5f0a14c3d362030c483654a3,1
5f0c33a605481902af533527,1.62
5f0c67969ce53540587cd451,1
5f0c69835a4ca35d753f8760,1.28
5f0e53273571b70008aba3c4,1.36
5f0f7bf157b47615014cdc16,1
5f0f85004bd173160ff12f2e,1
5f0f9d318d085e190ac0506e,1
5f11a8920a200d04be2d952e,1.34
5f11ae10e3411a04c189ae61,1
5f11b58daef3d105c69d8967,1
5f12ad33a5b0e321fa828a45,1.08
5f12e48a0e816727e429bc3d,1
5f12e7aea544192853a0adda,1
5f13621e7aedf6366b174964,1.62
5f13fa31696881329aea2f14,1
5f1419bee764c61e136008ed,1
5f15b7b9f941750c33834c15,1.34
5f170cbd9ec5690009e72c4c,1.02
5f196e2fab8a9003090bd474,1
5f1b33e01a29322f11e2c5d0,1
5f1ca52f499c5d564f65be5a,1
5f1f58674d06cd0009cb647e,1.62
5f219544dd502e57a6fbc1ea,1
5f21b26550f36a457e4f5736,1.34
5f21cd78ecb9774b97bc56b6,1.48
5f26f8c4865df449da96eb01,1
5f271b38fe6a6c02cc8978d9,1
5f27f132abac120008f5fdc5,1
5f2868e5c173e511fdce4bd0,1
5f29771a02125b079dfbd06f,1
5f2aafa321c44f33f261d5c8,1
5f2ab8b199c6563537695f82,1
5f2acd14115e673974ade558,1
5f2b2c38344357530961afa1,1.08
5f2bbc6aeb53d8662950e250,1
5f2c33a269eb620a8236e7d3,1
5f2c3f9dfe28eb0d12d48e69,0.8
5f2d453c60b0632c9fe4cbb4,1
5f2da8c96e40b00b1ab970b1,1.16
5f2f02342d7fa52ce64ed570,1
5f302dd8a3cc1a44baa1b9ab,1
5f31c9baa6b42a0f406382c6,1
5f3353d70e39cc17449867bf,1
5f33ff8e16dac32741bf2b90,1
5f35170c50d9ea46c305ce50,1.08
5f357cd27efd2954e9e39ced,1
5f35b9ad9ec51d02c06ae303,0.68
5f368e175fa3460527b3bae6,1
5f36b3370303960ad419ba9a,1.62
5f36cd2444884c0f7ff186f6,1
5f37e9b58baa0029105cb01c,1
5f383b79e97de70fc8800309,1
5f3960e728b3734d421b2eeb,1
5f3a911dcbadb36b3f9fff02,0.98
5f3bef448db265999e0f5adb,1
5f3c0b701ccf259dac03763b,1
5f3cf28a770d28bb1810ec48,0.98
5f3d1effc865e202f2582999,1.22
5f404333140cfe16fe3c195c,1
5f40d6c251a8cd21d01b6f40,1.02
5f42fc31038f801602ed1c1e,1
5f43e2aca245a20f7bf58065,1
5f44092259355f15113bae81,0.96
5f441ef39b93d2186e858aab,1
5f46d480bf76700acde7784d,0.74
5f47f31a3c255113f33bc74c,1
5f47f3b9fc6fe9258a173513,1
5f49ae4b0a96474144fcc3d7,1
5f4a59eb13728e0617942426,0.98
5f4ccb2ceb2e888f1f88ad06,1
5f4d0a751798ec967d4c2b35,1
5f4e5ea5e09f510272988eee,1.08
5f4e6581cc17d40391914c45,0.8
5f4fd15e9468440edbfefa34,1
5f50d2ed14987325962c64dc,1.26
5f511eed82c8f6108cbec10d,1
5f52281e2ddb144912e83850,1
5f5244fc0cd9d54b759009b4,1
5f5265167ef2f0508471c6f5,0.98
5f527fcb94f94754853db0e2,1
5f52ce46d4ac645dcddbfcaa,1
5f58b25e772a91034ff865b7,1
5f58beea896e94044ac91cf6,1
5f5977519eca0e1cfc1085e3,1
5f5d010efeaaf952e80dfd4d,1
5f5f4c36cc787c0009e4d19c,1.34
5f5f72d80c064e02b8662ced,1
5f5f7ca62445b10428933069,1
5f5f8c538c9075064b38315f,1
5f623c7b7426e2127444bd50,1
5f6639eba13dc00cc15d2c67,1
5f66ae572676192a019bd7e1,1
5f67f9188c686c4474a937c8,0.96
5f68d3072db68d055f37a269,1
5f69c514b7dfb7020ee1bcb0,1
5f6b3438e9b7710ee0aa69b3,1.34
5f6b6872bb41e50542605c7d,1
5f6b76f22e4b9c070fb0653d,1
5f6cb2f8133bba097fb3941d,1
5f6d9b00c3192320a2411fbe,1.34
5f6e4b4eb20ea1369fabb214,1
5f6e7edbbbb9af3c52d74a80,1
5f6f29e4125f3047882c42c4,1
5f6f3cc1a28898062a889932,1
5f6f7570f59489501dc9f094,1
5f702dfd68dfbf000da79ada,1
5f71da1d5ce20a0686462d4f,1.64
5f72fe706f51b201c0fc8567,1.34
5f7304ca84363102c83365d4,1
5f75b5d059b8cb24aa22cc6f,1.62
5f760408be4d8203944c6a66,1
5f78c7d6d74b084a34eec838,1.16
5f79021276442d50e3cb17b9,1
5f79040b9f33ad5138917fae,1
5f7b8ebccefc3d15f6c300c0,1
5f7c7530b5861b0913688a6c,1
5f7c94621acf2a0d49b84148,1
5f7f2c22ce3c5c07b7973ac3,1.28
5f7f7003e88e42119e6f4e5d,1.62
5f8332b20ea88a489c36b41a,1
5f8376e9c2a1d34fac44b0b3,1
5f86c96acb497b01592317e3,1
5f8acdc02235a9185fca316a,1
5f8b19898be3bd0b40e1e9e6,1.28
5f8d682782d9aa0457210671,1
5f8d8ec1dc2a5c099302c2e5,1.62
5f8eaa9104da0901b1eaa006,1
5f8ee6ad2ace000a566d0857,1
5f8ef9f204da090c58ad696f,1
5f90a284afa7c6194578ef07,1
5f919274b5383b00096b0295,1
5f91ec84d300080e4d1fb66c,1
5f9208ed6778c812060de7ed,1
