Experiment,QuestionNumber,QuestionLabel,Outcome1,Outcome2,CorrectOutcomeLabel,CorrectOutcomeLogical
3a,107,Juno is fairly sure his company is going down and his job is under threat. It is a large company and nothing official has been said. What action would be the most effective for Juno?,Think of these events as an opportunity for a new start,Find out what is happening and discuss his concerns with his family,Find out what is happening and discuss his concerns with his family,0
3a,108,"A demanding client takes up a lot of Jill's time and then asks to speak to Jill's boss about her performance. Although Jill's boss assures her that her performance is fine, Jill feels upset. What action would be the most effective for Jill?",Think that she has been successful in the past and this client being difficult is not her fault,Calm down by taking deep breaths or going for a short walk,Think that she has been successful in the past and this client being difficult is not her fault,1
3a,109,"Blair and Flynn usually go to a cafe after the working week and chat about what's going on in the company. After Blair's job is moved to a different section in the company, he stops coming to the cafe. Flynn misses these Friday talks. What action would be the most effective for Flynn?",Go to the cafe or socialize with other workers,"Invite Blair again, maybe rescheduling for another time","Invite Blair again, maybe rescheduling for another time",0
3a,110,Michelle's friend Dara is moving overseas to live with her partner. They have been good friends for many years and Dara is unlikely to come back. What action would be the most effective for Michelle?,"Make sure she keeps in contact through email, phone or letter writing","Spend time with other friends, keeping herself busy","Make sure she keeps in contact through email, phone or letter writing",1
3a,111,Hannah's access to essential resources has been delayed and her work is way behind schedule. Her progress report makes no mention of the lack of resources. What action would be the most effective for Hannah?,Document the lack of resources in her progress report,Explain the lack of resources to her boss or to management,Document the lack of resources in her progress report,1
3a,112,"Jill is given an official warning for entering a restricted area. She was never informed that the area was restricted and will lose her job if she gets two more warnings, which she thinks is unfair. What action would be the most effective for Jill?",Explain that she didn't know it was restricted,Accept the warning and be careful not to go in restricted areas from now on,Explain that she didn't know it was restricted,1
3a,113,"Alana has been acting in a high-ranking role for several months. A decision is made that only long-term employees can now act in these roles, and Alana has not been with the company long enough to do so. What action would be the most effective for Alana?",Ask management if an exception can be made,Quit that position,Ask management if an exception can be made,1
3a,114,Reece's friend points out that her young children seem to be developing more quickly than Reece's. Reece sees that this is true. What action would be the most effective for Reece?,Realize that children develop at different rates,Talk to a doctor about what the normal rates of development are,Talk to a doctor about what the normal rates of development are,0
3a,115,"Jumah has been working at a new job part-time while he studies. His shift times for the week are changed at the last minute, without consulting him. What action would be the most effective for Jumah?",Find out if there is some reasonable explanation for the shift changes,Tell the manager in charge of shifts that he is not happy about it,Find out if there is some reasonable explanation for the shift changes,1
3a,116,Jacob is having a large family gathering to celebrate him moving into his new home. He wants the day to go smoothly and is a little nervous about it. What action would be the most effective for Jacob?,Accept that things aren't going to be perfect but the family will understand,Prepare ahead of time so he has everything he needs available,Prepare ahead of time so he has everything he needs available,0
3a,117,"Song finds out that a friend of hers has borrowed money from others to pay urgent bills, but has in fact used the money for less serious purposes. Song is most likely to feel?",Contempt,Anger,Contempt,1
3a,118,"Edna's workmate organizes a goodbye party for Edna, who is going on holidays. Edna is most likely to feel?",Surprise,Gratitude,Gratitude,0
3a,119,"Kevin has been working at his current job for a few years. Out of the blue, he finds that he will receive a promotion. Kevin is most likely to feel?",Pride,Joy,Joy,0
3a,120,Rashid needs to meet a quota before his performance review. There is only a small chance that he will be able to do so and there isn't much he can do to improve the outcome. Rashid is most likely to feel?,Scared,Hopeful,Scared,1
3b,1,"<img src=""https://melbourneuni.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_ex2wG46TgDVFhvn""> <br> The market value of this original artwork is more than $10,000 USD.",TRUE,FALSE,FALSE,0
3b,2,"<img src=""https://melbourneuni.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_3pHgWd7EBv2pmId""> <br> The market value of this original artwork is more than $10,000 USD.",TRUE,FALSE,FALSE,0
3b,3,"<img src=""https://melbourneuni.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_3vAvHrmRf1kVH25""> <br> The market value of this original artwork is more than $10,000 USD.",TRUE,FALSE,FALSE,0
3b,4,"<img src=""https://melbourneuni.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cCskAV37eggp2Dj""> <br> The market value of this original artwork is more than $10,000 USD.",TRUE,FALSE,FALSE,0
3b,5,"<img src=""https://melbourneuni.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_e9UHVVtcqccHVel""> <br> The market value of this original artwork is more than $10,000 USD.",TRUE,FALSE,FALSE,0
3b,6,"<img src=""https://melbourneuni.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8qtY35T40bAycjH""> <br> The market value of this original artwork is more than $10,000 USD.",TRUE,FALSE,FALSE,0
3b,7,"<img src=""https://melbourneuni.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_errNBLsPqSh8PJ3""> <br> The market value of this original artwork is more than $10,000 USD.",TRUE,FALSE,FALSE,0
3b,8,"<img src=""https://melbourneuni.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_56jIKrGPeKzN8nH""> <br> The market value of this original artwork is more than $10,000 USD.",TRUE,FALSE,FALSE,0
3b,9,"<img src=""https://melbourneuni.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6WqDd1wX0exneXH""> <br> The market value of this original artwork is more than $10,000 USD.",TRUE,FALSE,FALSE,0
3b,10,"<img src=""https://melbourneuni.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_73qiDsVSHlH1hrL""> <br> The market value of this original artwork is more than $10,000 USD.",TRUE,FALSE,FALSE,0
3b,11,"<img src=""https://melbourneuni.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6m3CrWkdVGbAmTb""> <br> The market value of this original artwork is more than $10,000 USD.",TRUE,FALSE,FALSE,0
3b,12,"<img src=""https://melbourneuni.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cU7jTgp708KO4ol""> <br> The market value of this original artwork is more than $10,000 USD.",TRUE,FALSE,FALSE,0
3b,13,"<img src=""https://melbourneuni.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_d4hZtiXcUDAwP2t""> <br> The market value of this original artwork is more than $10,000 USD.",TRUE,FALSE,FALSE,0
3b,14,"<img src=""https://melbourneuni.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9nQkIbDudoXTDsF""> <br> The market value of this original artwork is more than $10,000 USD.",TRUE,FALSE,FALSE,0
3b,15,"<img src=""https://melbourneuni.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_d0yMJWTz8liiw7z""> <br> The market value of this original artwork is more than $10,000 USD.",TRUE,FALSE,FALSE,0
3b,16,"<img src=""https://melbourneuni.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_eOJeNAi7tvmjnjD""> <br> The market value of this original artwork is more than $10,000 USD.",TRUE,FALSE,FALSE,0
3b,17,"<img src=""https://melbourneuni.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_5d5J1cJbaltkXu5""> <br> The market value of this original artwork is more than $10,000 USD.",TRUE,FALSE,FALSE,0
3b,18,"<img src=""https://melbourneuni.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_3Ep9l5tEqb1dAH3""> <br> The market value of this original artwork is more than $10,000 USD.",TRUE,FALSE,FALSE,0
3b,19,"<img src=""https://melbourneuni.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_3UEyXy3d5YKur8V""> <br> The market value of this original artwork is more than $10,000 USD.",TRUE,FALSE,FALSE,0
3b,20,"<img src=""https://melbourneuni.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0iZfoA4xDjEHQNf""> <br> The market value of this original artwork is more than $10,000 USD.",TRUE,FALSE,FALSE,0
3b,21,"<img src=""https://melbourneuni.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7b8YPZxocoejXv""> <br> The market value of this original artwork is more than $10,000 USD.",TRUE,FALSE,TRUE,1
3b,22,"<img src=""https://melbourneuni.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bylOQ2Zf0zOBguF""> <br> The market value of this original artwork is more than $10,000 USD.",TRUE,FALSE,TRUE,1
3b,23,"<img src=""https://melbourneuni.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_elHYTkJPWUaq7MV""> <br> The market value of this original artwork is more than $10,000 USD.",TRUE,FALSE,TRUE,1
3b,24,"<img src=""https://melbourneuni.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_4SJFzbsd3O4VcWh""> <br> The market value of this original artwork is more than $10,000 USD.",TRUE,FALSE,TRUE,1
3b,25,"<img src=""https://melbourneuni.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bylZExAVO5kBGYt""> <br> The market value of this original artwork is more than $10,000 USD.",TRUE,FALSE,TRUE,1
3b,26,"<img src=""https://melbourneuni.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6g7Fb0180xHYd3D""> <br> The market value of this original artwork is more than $10,000 USD.",TRUE,FALSE,TRUE,1
3b,27,"<img src=""https://melbourneuni.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_daqP0YlheVsmPgF""> <br> The market value of this original artwork is more than $10,000 USD.",TRUE,FALSE,TRUE,1
3b,28,"<img src=""https://melbourneuni.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_2lEsXyfHIHhsIUR""> <br> The market value of this original artwork is more than $10,000 USD.",TRUE,FALSE,TRUE,1
3b,29,"<img src=""https://melbourneuni.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_73xATKRWVayT25v""> <br> The market value of this original artwork is more than $10,000 USD.",TRUE,FALSE,TRUE,1
3b,30,"<img src=""https://melbourneuni.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_eVuZ2JLi4aOPu4d""> <br> The market value of this original artwork is more than $10,000 USD.",TRUE,FALSE,TRUE,1
3b,31,"<img src=""https://melbourneuni.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_ekrj7acLddVFWLj""> <br> The market value of this original artwork is more than $10,000 USD.",TRUE,FALSE,TRUE,1
3b,32,"<img src=""https://melbourneuni.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6VGwrQwadmCNkFL""> <br> The market value of this original artwork is more than $10,000 USD.",TRUE,FALSE,TRUE,1
3b,33,"<img src=""https://melbourneuni.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_ehUAtSYmdJfOgDj""> <br> The market value of this original artwork is more than $10,000 USD.",TRUE,FALSE,TRUE,1
3b,34,"<img src=""https://melbourneuni.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_eP2n0euWqflTYaN""> <br> The market value of this original artwork is more than $10,000 USD.",TRUE,FALSE,TRUE,1
3b,35,"<img src=""https://melbourneuni.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_5A12eRFJsUxHp0F""> <br> The market value of this original artwork is more than $10,000 USD.",TRUE,FALSE,TRUE,1
3b,36,"<img src=""https://melbourneuni.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_czOCnvGcoBKx3z7""> <br> The market value of this original artwork is more than $10,000 USD.",TRUE,FALSE,TRUE,1
3b,37,"<img src=""https://melbourneuni.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9B28ukXhx9HQtM1""> <br> The market value of this original artwork is more than $10,000 USD.",TRUE,FALSE,TRUE,1
3b,38,"<img src=""https://melbourneuni.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8wwT5Ya2307L9AN""> <br> The market value of this original artwork is more than $10,000 USD.",TRUE,FALSE,TRUE,1
3b,39,"<img src=""https://melbourneuni.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_571FunhErKvyIpD""> <br> The market value of this original artwork is more than $10,000 USD.",TRUE,FALSE,TRUE,1
3b,40,"<img src=""https://melbourneuni.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_a8BOXowX9aWfn37""> <br> The market value of this original artwork is more than $10,000 USD.",TRUE,FALSE,TRUE,1
3b,41,Voluntary muscles are controlled by the cerebrum,TRUE,FALSE,TRUE,1
3b,42,Hormones are transported around the body via the peripheral nervous system,TRUE,FALSE,FALSE,0
3b,43,Increased pressure speeds up the rate of chemical reactions in both gases and liquids,TRUE,FALSE,FALSE,0
3b,44,Transition elements are commonly used as catalysts in chemical reactions,TRUE,FALSE,TRUE,1
3b,45,The maximum number of electrons in the first electron shell is 2,TRUE,FALSE,TRUE,1
3b,46,Plant cells are easier to clone than animal cells,TRUE,FALSE,TRUE,1
3b,47,Secondary industries dominate the market in emerging economies,TRUE,FALSE,FALSE,0
3b,48,Scurvy and anemia are diseases not caused by bacteria or viruses,TRUE,FALSE,TRUE,1
3b,49,Sedimentary rock typically form as a result of extremely high pressure or heat,TRUE,FALSE,FALSE,0
3b,50,Photosynthesis is an example of an endothermic reaction,TRUE,FALSE,TRUE,1
3b,51,Organisms working together to gain an advantage in competition is an example of parasitism,TRUE,FALSE,FALSE,0
3b,52,A catalyst has no effect on the equilibrium of a chemical system,TRUE,FALSE,TRUE,1
3b,53,Epinephrine is a hormone prescribed to treat diabetes,TRUE,FALSE,FALSE,0
3b,54,"When contours on a map are very close together, it indicates a steep slope",TRUE,FALSE,TRUE,1
3b,55,"When international aid is given directly from one country to another, it is called multilateral aid",TRUE,FALSE,FALSE,0
3b,56,One disadvantage of biofuels is that they are carbon neutral,TRUE,FALSE,FALSE,0
3b,57,Deforestation is considered one of the main contributors to the greenhouse effect,TRUE,FALSE,TRUE,1
3b,58,Sensory neurons are responsible for sending messages from the brain to different glands in the body,TRUE,FALSE,FALSE,0
3b,59,Skin and bones are two organs that form part of the auxiliary nervous system,TRUE,FALSE,FALSE,0
3b,60,Some vaccines contain the live pathogen that has been treated to make it harmless,TRUE,FALSE,TRUE,1
3b,61,Elements in the standard periodic table are arranged in terms of atomic mass,TRUE,FALSE,FALSE,0
3b,62,Bacteria are the primary source of energy for most food chains,TRUE,FALSE,FALSE,0
3b,63,The mass of an element equals the number of protons and electrons in one atom,TRUE,FALSE,FALSE,0
3b,64,"As the temperature increases, the solubility of gasses increases",TRUE,FALSE,FALSE,0
3b,65,There are four covalent bonds involved in a methane molecule,TRUE,FALSE,TRUE,1
3b,66,Electrolysis is the process of splitting substances up using heat energy,TRUE,FALSE,FALSE,0
3b,67,Random mutations in DNA are a common cause of mass extinction in a species,TRUE,FALSE,FALSE,0
3b,68,Most of the Nitrogen that plants use are absorbed through their roots,TRUE,FALSE,TRUE,1
3b,69,The amount of water in the body is regulated primarily via thyroid gland,TRUE,FALSE,FALSE,0
3b,70,Hurricanes usually only form if the sea temperature is less than 80 degrees Fahrenheit,TRUE,FALSE,FALSE,0
3b,71,A substance with a pH of 8 is a strong acid,TRUE,FALSE,FALSE,0
3b,72,An alkali is a substance that produces hydrogen ions when added to water,TRUE,FALSE,FALSE,0
3b,73,Hydrocarbates are essential to a balanced human diet,TRUE,FALSE,FALSE,0
3b,74,Selective breeding results in an increased risk of diseases in the population,TRUE,FALSE,TRUE,1
3b,75,Antibiotics are ineffective against viruses,TRUE,FALSE,TRUE,1
3b,76,"During photosynthesis, chemical energy is converted into light energy",TRUE,FALSE,FALSE,0
3b,77,Decane splitting into octane and ethene is an example of a polymerization reaction,TRUE,FALSE,FALSE,0
3b,78,Darwin's theory was not widely accepted when it was first published in the late 19th century,TRUE,FALSE,TRUE,1
3b,79,Voluntary muscle messages are processed in the medulla of the brain,TRUE,FALSE,FALSE,0
3b,80,Metallic bonds are typically stronger than covalent bonds,TRUE,FALSE,FALSE,0
3b,81,"Lee's workmate fails to deliver an important piece of information on time, causing Lee to fall behind schedule also. What action would be the most effective for Lee?",Explain the urgency of the situation to the workmate,Work harder to compensate,Explain the urgency of the situation to the workmate,1
3b,82,"Rhea has left her job to be a full-time mother, which she loves, but she misses the company and companionship of her workmates. What action would be the most effective for Rhea?",Join a playgroup or social group of new mothers,"Try to see her old workmates socially, inviting them out",Join a playgroup or social group of new mothers,1
3b,83,Pete has specific skills that his workmates do not and he feels that his workload is higher because of it. What action would be the most effective for Pete?,Speak to his boss about this,Speak to his workmates about this,Speak to his boss about this,1
3b,84,"Mario is showing Min, a new employee, how the system works. Mario's boss walks by and announces Mario is wrong about several points, as changes have been made. Mario gets on well with his boss, although they don't normally have much to do with each other. What action would be the most effective for Mario?","Make a joke to Min, explaining he didn't know about the changes",Learn the new changes,Learn the new changes,0
3b,85,Wai-Hin and Connie have shared an office for years but Wai-Hin gets a new job and Connie loses contact with her. What action would be the most effective for Connie?,"Spend time getting to know the other people in the office, and strike up new friendships",Contact Wai-Hin and arrange to catch up but also make friends with her replacement,Contact Wai-Hin and arrange to catch up but also make friends with her replacement,0
3b,86,"Martina is accepted for a highly sought after contract, but has to fly to the location. Martina has a phobia of flying. What action would be the most effective for Martina?",Find alternative travel arrangements,See a doctor about this,See a doctor about this,0
3b,87,"Manual is only a few years from retirement when he finds out his position will no longer exist, although he will still have a job with a less prestigious role. What action would be the most effective for Manual?",Talk to his boss or the management about it,Carefully consider his options and discuss it with his family,Carefully consider his options and discuss it with his family,0
3b,88,"Alan helps Trudy, a peer he works with occasionally, with a difficult task. Trudy complains that Alan's work isn't very good, and Alan responds that Trudy should be grateful he is doing her a favor. They argue. What action would be the most effective for Alan?",Diffuse the argument by asking for advice,Apologize to Trudy,Diffuse the argument by asking for advice,1
3b,89,Surbhi starts a new job where he doesn't know anyone and finds that no one is particularly friendly. What action would be the most effective for Surbhi?,Make an effort to talk to people and be friendly himself,Concentrate on doing his work well at the new job,Make an effort to talk to people and be friendly himself,1
3b,90,"Darla is nervous about presenting her work to a group of seniors who might not understand it, as they don't know much about her area. What action would be the most effective for Darla?",Practice presenting to laypeople such as friends or family,"Work on her presentation, simplifying the explanations","Work on her presentation, simplifying the explanations",0
3b,91,Andre moves away from the city his friends and family are in. He finds his friends make less effort to keep in contact than he thought they would. What action would be the most effective for Andre?,"He should make the effort to contact them, but also try to meet people in his new city",Try to adjust to life in the new city by joining clubs and activities there,"He should make the effort to contact them, but also try to meet people in his new city",1
3b,92,Helga's team has been performing very well. They receive poor-quality work from another team that they must incorporate into their own project. What action would be the most effective for Helga?,Tell the other team they must re-do their work,Tell the project manager about the situation,Tell the project manager about the situation,0
3b,93,Clayton has been overseas for a long time and returns to visit his family. So much has changed that Clayton feels left out. What action would be the most effective for Clayton?,Tell his family he feels left out,Spend time listening and getting involved again,Spend time listening and getting involved again,0
3b,94,"Max prides himself on his work being of the highest quality. On a joint project, other people do a lousy job, assuming that Max will fix their mistakes. What action would be the most effective for Max?","Confront the others, and tell them they must fix their mistakes",Tell the project manager about the situation,"Confront the others, and tell them they must fix their mistakes",1
3b,95,"Daniel has been accepted for a prestigious position in a different country from his family, who he is close to. He and his wife decide it is worth relocating. What action would be the most effective for Daniel?",Think about the great opportunities this change offers,"Set up a system for staying in touch, like weekly phone calls or emails","Set up a system for staying in touch, like weekly phone calls or emails",0
3b,96,The woman who relieves Celia at the end of her shift is twenty minutes late without excuse or apology. What action would be the most effective for Celia?,Tell her that this is unacceptable,Ask for an explanation of her lateness,Ask for an explanation of her lateness,0
3b,97,"Upon entering full-time study, Vincent cannot afford the time or money he used to spend on water-polo training, which he was quite good at. Although he enjoys full-time study, he misses training. What action would be the most effective for Vincent?",See if there is a local league or a less expensive and less time-consuming sport,Find out about sporting scholarships or bursaries,See if there is a local league or a less expensive and less time-consuming sport,1
3b,98,Evan's housemate cooked food late at night and left a huge mess in the kitchen that Evan discovered at breakfast. What action would be the most effective for Evan?,Tell his housemate to clean up the mess,Ask his housemate that this not happen again,Ask his housemate that this not happen again,0
3b,99,Greg has just gone back to university after a lapse of several years. He is surrounded by younger students who seem very confident about their ability and he is unsure whether he can compete with them. What action would be the most effective for Greg?,Study hard and attend all lectures,Talk to others in his situation,Talk to others in his situation,0
3b,100,"Gloria's housemates never buy essential non-food items when they are running low, relying on Gloria to buy them, which she resents. They know each other reasonably well, but have not yet discussed financial issues. What action would be the most effective for Gloria?",Tell her housemates she has a problem with this,Introduce a new system for grocery shopping and sharing costs,Tell her housemates she has a problem with this,1
3b,101,"Shona has not spoken to her nephew for months, whereas when he was younger they were very close. She rings him but he can only talk for five minutes. What action would be the most effective for Shona?","Understand that relationships change, but keep calling him from time to time",Make plans to drop by and visit him in person and have a good chat,"Understand that relationships change, but keep calling him from time to time",1
3b,102,Moshe finds out that some members of his social sports team have been saying that he is not a very good player. What action would be the most effective for Moshe?,"Although he may be bad at sport, remember he is good at other things",Do some extra training to try and improve,Do some extra training to try and improve,0
3b,103,Joel has always dealt with one particular client but on a very complex job his boss gives the task to a co-worker instead. Joel wonders whether his boss thinks he can't handle the important jobs. What action would be the most effective for Joel?,Do good work so that he will be given the complex tasks in future,Ask his boss why the co-worker was given the job,Ask his boss why the co-worker was given the job,0
3b,104,Hasina is overseas when she finds out that her father has passed away from an illness he has had for years. What action would be the most effective for Hasina?,Think deeply about the more profound meaning of this loss,Contact her close relatives for information and support,Contact her close relatives for information and support,0
3b,105,"Mina and her sister-in-law normally get along quite well, and the sister-in-law regularly baby-sits for her for a small fee. Lately she has also been cleaning away cobwebs, commenting on the mess, which Mina finds insulting. What action would be the most effective for Mina?",Tell her sister-in-law these comments upset her,"Tell her only to baby-sit, not to clean",Tell her sister-in-law these comments upset her,1
3b,106,Billy is nervous about acting a scene when there are a lot of very experienced actors in the crowd. What action would be the most effective for Billy?,Use some acting techniques to clam his nerves,Believe in himself and know it will be fine,Use some acting techniques to clam his nerves,1
3b,107,Juno is fairly sure his company is going down and his job is under threat. It is a large company and nothing official has been said. What action would be the most effective for Juno?,Think of these events as an opportunity for a new start,Find out what is happening and discuss his concerns with his family,Find out what is happening and discuss his concerns with his family,0
3b,108,"A demanding client takes up a lot of Jill's time and then asks to speak to Jill's boss about her performance. Although Jill's boss assures her that her performance is fine, Jill feels upset. What action would be the most effective for Jill?",Think that she has been successful in the past and this client being difficult is not her fault,Calm down by taking deep breaths or going for a short walk,Think that she has been successful in the past and this client being difficult is not her fault,1
3b,109,"Blair and Flynn usually go to a cafe after the working week and chat about what's going on in the company. After Blair's job is moved to a different section in the company, he stops coming to the cafe. Flynn misses these Friday talks. What action would be the most effective for Flynn?",Go to the cafe or socialize with other workers,"Invite Blair again, maybe rescheduling for another time","Invite Blair again, maybe rescheduling for another time",0
3b,110,Michelle's friend Dara is moving overseas to live with her partner. They have been good friends for many years and Dara is unlikely to come back. What action would be the most effective for Michelle?,"Make sure she keeps in contact through email, phone or letter writing","Spend time with other friends, keeping herself busy","Make sure she keeps in contact through email, phone or letter writing",1
3b,111,Hannah's access to essential resources has been delayed and her work is way behind schedule. Her progress report makes no mention of the lack of resources. What action would be the most effective for Hannah?,Document the lack of resources in her progress report,Explain the lack of resources to her boss or to management,Document the lack of resources in her progress report,1
3b,112,"Jill is given an official warning for entering a restricted area. She was never informed that the area was restricted and will lose her job if she gets two more warnings, which she thinks is unfair. What action would be the most effective for Jill?",Explain that she didn't know it was restricted,Accept the warning and be careful not to go in restricted areas from now on,Explain that she didn't know it was restricted,1
3b,113,"Alana has been acting in a high-ranking role for several months. A decision is made that only long-term employees can now act in these roles, and Alana has not been with the company long enough to do so. What action would be the most effective for Alana?",Ask management if an exception can be made,Quit that position,Ask management if an exception can be made,1
3b,114,Reece's friend points out that her young children seem to be developing more quickly than Reece's. Reece sees that this is true. What action would be the most effective for Reece?,Realize that children develop at different rates,Talk to a doctor about what the normal rates of development are,Talk to a doctor about what the normal rates of development are,0
3b,115,"Jumah has been working at a new job part-time while he studies. His shift times for the week are changed at the last minute, without consulting him. What action would be the most effective for Jumah?",Find out if there is some reasonable explanation for the shift changes,Tell the manager in charge of shifts that he is not happy about it,Find out if there is some reasonable explanation for the shift changes,1
3b,116,Jacob is having a large family gathering to celebrate him moving into his new home. He wants the day to go smoothly and is a little nervous about it. What action would be the most effective for Jacob?,Accept that things aren't going to be perfect but the family will understand,Prepare ahead of time so he has everything he needs available,Prepare ahead of time so he has everything he needs available,0
3b,117,"Song finds out that a friend of hers has borrowed money from others to pay urgent bills, but has in fact used the money for less serious purposes. Song is most likely to feel?",Contempt,Anger,Contempt,1
3b,118,"Edna's workmate organizes a goodbye party for Edna, who is going on holidays. Edna is most likely to feel?",Surprise,Gratitude,Gratitude,0
3b,119,"Kevin has been working at his current job for a few years. Out of the blue, he finds that he will receive a promotion. Kevin is most likely to feel?",Pride,Joy,Joy,0
3b,120,Rashid needs to meet a quota before his performance review. There is only a small chance that he will be able to do so and there isn't much he can do to improve the outcome. Rashid is most likely to feel?,Scared,Hopeful,Scared,1
